start_time,peak_time,end_time,peak_amplitude_z,peak_amplitude_power,duration_ms,abs_start_sample,abs_peak_sample,abs_end_sample,epoch_rel_start_sample,epoch_rel_peak_sample,epoch_rel_end_sample,peak_frequency_hz,n_cycles,peak_phase_rad,iri_s,shank,area,reference_channel_idx,epoch_idx,state_code,state_name
1733.4982,1733.5474,1733.5614,5.6299,841.1634,63.1992,4333798,4333921,4333956,4333798,4333921,4333956,120.9692,7.6935,3.0796,8.4171,2,CA3,52,0,0,Awake
1762.0199,1762.0419,1762.0607,9.2337,1435.3716,40.7995,4405103,4405158,4405205,4405103,4405158,4405205,120.9692,4.9839,-2.8161,28.4945,2,CA3,52,0,0,Awake
1769.3530,1769.3874,1769.4046,4.0830,565.7261,51.5994,4423436,4423522,4423565,4423436,4423522,4423565,161.2923,8.3871,-3.0615,7.3455,2,CA3,52,0,0,Awake
1778.7777,1778.8245,1778.8353,4.2789,635.0112,57.5993,4446998,4447115,4447142,4446998,4447115,4447142,120.9692,7.0161,-3.1169,9.4371,2,CA3,52,0,0,Awake
1787.1412,1787.1612,1787.1856,11.2420,1756.1895,44.3995,4467907,4467957,4468018,4467907,4467957,4468018,120.9692,5.4194,3.0807,8.3367,2,CA3,52,0,0,Awake
1790.2308,1790.2496,1790.2712,8.7209,1362.6187,40.3995,4475631,4475678,4475732,4475631,4475678,4475732,120.9692,4.9355,-3.0904,3.0884,2,CA3,52,0,0,Awake
1797.9735,1797.9903,1798.0187,11.2368,1668.5715,45.1995,4494988,4495030,4495101,4494988,4495030,4495101,120.9692,5.5161,-3.0514,7.7407,2,CA3,52,0,0,Awake
1825.0055,1825.0351,1825.0495,4.7117,708.0782,43.9995,4562569,4562643,4562679,4562569,4562643,4562679,120.9692,5.3710,-3.0343,27.0449,2,CA3,52,0,0,Awake
1873.3533,1873.3697,1873.4013,6.9367,1061.6713,47.9994,4683440,4683481,4683560,4683440,4683481,4683560,120.9692,5.8548,-2.9645,48.3346,2,CA3,52,0,0,Awake
1889.0872,1889.1184,1889.1308,5.6554,724.5481,43.5995,4722775,4722853,4722884,4722775,4722853,4722884,120.9692,5.3226,2.9509,15.7486,2,CA3,52,0,0,Awake
1961.5351,1961.5639,1961.5791,9.2120,1348.6166,43.9995,4903897,4903969,4904007,4903897,4903969,4904007,120.9692,5.3710,3.0007,72.4455,2,CA3,52,0,0,Awake
1976.1889,1976.2153,1976.2293,7.0938,1054.9133,40.3995,4940532,4940598,4940633,4940532,4940598,4940633,120.9692,4.9355,-3.0667,14.6514,2,CA3,52,0,0,Awake
1979.4345,1979.4541,1979.4785,6.8746,1071.4672,43.9995,4948646,4948695,4948756,4948646,4948695,4948756,120.9692,5.3710,3.0726,3.2388,2,CA3,52,0,0,Awake
1982.4352,1982.4500,1982.5040,5.8033,903.9330,68.7992,4956148,4956185,4956320,4956148,4956185,4956320,120.9692,8.3710,3.0727,2.9960,2,CA3,52,0,0,Awake
1994.9955,1995.0187,1995.0371,7.5243,1146.6725,41.5995,4987549,4987607,4987653,4987549,4987607,4987653,120.9692,5.0806,2.8927,12.5686,2,CA3,52,0,0,Awake
2020.4088,2020.4188,2020.4560,4.1950,619.4216,47.1994,5051083,5051108,5051201,5051083,5051108,5051201,161.2923,7.6774,-3.0717,25.4001,2,CA3,52,0,0,Awake
2032.4514,2032.5134,2032.5286,4.8850,748.3207,77.1991,5081190,5081345,5081383,5081190,5081345,5081383,120.9692,9.3871,3.0842,12.0947,2,CA3,52,0,0,Awake
2105.0893,2105.1325,2105.1377,4.2196,408.6799,48.3994,5262787,5262895,5262908,5262787,5262895,5262908,120.9692,5.9032,-2.9462,72.6191,2,CA3,52,0,0,Awake
2181.9480,2181.9664,2181.9916,8.8796,1387.6945,43.5995,5454936,5454982,5455045,5454936,5454982,5455045,120.9692,5.3226,3.1295,41.7819,2,CA3,52,0,0,Awake
2186.4916,2186.5140,2186.5468,5.3743,841.5930,55.1993,5466295,5466351,5466433,5466295,5466351,5466433,120.9692,6.7258,3.0266,4.5475,2,CA3,52,0,0,Awake
2211.4697,2211.4909,2211.5109,9.9672,1555.7121,41.1995,5528741,5528794,5528844,5528741,5528794,5528844,120.9692,5.0323,2.9684,24.9769,2,CA3,52,0,0,Awake
2213.1624,2213.1792,2213.2052,8.0482,1226.0721,42.7995,5532973,5533015,5533080,5532973,5533015,5533080,120.9692,5.2258,3.1355,1.6884,2,CA3,52,0,0,Awake
2252.5108,2252.5448,2252.5672,9.5124,1472.5874,56.3993,5631345,5631430,5631486,5631345,5631430,5631486,120.9692,6.8710,-2.9931,39.3655,2,CA3,52,0,0,Awake
2293.2187,2293.2383,2293.2599,6.6620,1038.5568,41.1995,5733116,5733165,5733219,5733116,5733165,5733219,120.9692,5.0323,-3.0266,40.6935,2,CA3,52,0,0,Awake
2298.8474,2298.8826,2298.8942,4.6631,584.3017,46.7994,5747188,5747276,5747305,5747188,5747276,5747305,120.9692,5.7097,-3.1112,5.6443,2,CA3,52,0,0,Awake
2305.5165,2305.5277,2305.5593,4.4487,601.4205,42.7995,5763861,5763889,5763968,5763861,5763889,5763968,120.9692,5.2258,3.0679,6.6451,2,CA3,52,0,0,Awake
2336.3081,2336.3281,2336.3493,14.7670,2315.3120,41.1995,5840841,5840891,5840944,5840841,5840891,5840944,120.9692,5.0323,2.9856,30.8004,2,CA3,52,0,0,Awake
2338.3193,2338.3301,2338.3597,5.6466,768.8406,40.3995,5845869,5845896,5845970,5845869,5845896,5845970,120.9692,4.9355,3.0498,2.0020,2,CA3,52,0,0,Awake
2374.0161,2374.0393,2374.0573,8.3323,1282.5304,41.1995,5935112,5935170,5935215,5935112,5935170,5935215,120.9692,5.0323,-3.0380,35.7092,2,CA3,52,0,0,Awake
2375.9385,2375.9505,2375.9861,4.0138,558.0845,47.5994,5939918,5939948,5940037,5939918,5939948,5940037,120.9692,5.8065,-3.0979,1.9112,2,CA3,52,0,0,Awake
2381.7780,2381.8004,2381.8224,6.4012,997.2161,44.3995,5954517,5954573,5954628,5954517,5954573,5954628,120.9692,5.4194,3.0355,5.8499,2,CA3,52,0,0,Awake
2389.8903,2389.9027,2389.9371,8.8265,1125.7992,46.7994,5974798,5974829,5974915,5974798,5974829,5974915,120.9692,5.7097,-3.0782,8.1023,2,CA3,52,0,0,Awake
2417.0344,2417.0484,2417.1044,4.1801,651.6584,69.9992,6042659,6042694,6042834,6042659,6042694,6042834,120.9692,8.5161,-2.9444,27.1457,2,CA3,52,0,0,Awake
2437.6229,2437.6581,2437.6701,8.2736,973.8700,47.1994,6094131,6094219,6094249,6094131,6094219,6094249,120.9692,5.7581,-3.0638,20.6098,2,CA3,52,0,0,Awake
2482.9388,2482.9620,2482.9868,6.1887,939.0567,47.9994,6207422,6207480,6207542,6207422,6207480,6207542,120.9692,5.8548,3.1118,45.3039,2,CA3,52,0,0,Awake
2484.2004,2484.2176,2484.2416,4.4179,657.3158,41.1995,6210576,6210619,6210679,6210576,6210619,6210679,120.9692,5.0323,-3.1219,1.2556,2,CA3,52,0,0,Awake
2543.8192,2543.8380,2543.8604,4.7837,724.5907,41.1995,6359625,6359672,6359728,6359625,6359672,6359728,120.9692,5.0323,3.1051,59.6205,2,CA3,52,0,0,Awake
2549.2544,2549.2656,2549.2952,6.1370,849.6654,40.7995,6373213,6373241,6373315,6373213,6373241,6373315,120.9692,4.9839,-3.1201,5.4275,2,CA3,52,0,0,Awake
2551.0232,2551.0376,2551.0676,4.5118,690.0239,44.3995,6377635,6377671,6377746,6377635,6377671,6377746,120.9692,5.4194,3.0299,1.7720,2,CA3,52,0,0,Awake
2570.3137,2570.3341,2570.3645,10.7470,1681.6609,50.7994,6425862,6425913,6425989,6425862,6425913,6425989,161.2923,8.2581,3.0970,19.2966,2,CA3,52,0,0,Awake
2583.7660,2583.7856,2583.8080,15.0634,2350.7909,41.9995,6459493,6459542,6459598,6459493,6459542,6459598,120.9692,5.1290,-3.1029,13.4514,2,CA3,52,0,0,Awake
2597.2638,2597.3078,2597.3270,4.8322,745.2917,63.1992,6493238,6493348,6493396,6493238,6493348,6493396,120.9692,7.6935,3.1285,13.5222,2,CA3,52,0,0,Awake
2651.2811,2651.3291,2651.3455,7.7213,1123.7321,64.3992,6628283,6628403,6628444,6628283,6628403,6628444,120.9692,7.8387,3.0376,54.0213,2,CA3,52,0,0,Awake
2658.2535,2658.2671,2658.2979,7.8586,1109.6377,44.3995,6645714,6645748,6645825,6645714,6645748,6645825,120.9692,5.4194,3.0980,6.9379,2,CA3,52,0,0,Awake
2665.3986,2665.4254,2665.4506,10.1534,1591.9712,51.9994,6663577,6663644,6663707,6663577,6663644,6663707,120.9692,6.3387,3.0186,7.1583,2,CA3,52,0,0,Awake
2672.5837,2672.6041,2672.6345,8.4235,1319.1002,50.7994,6681540,6681591,6681667,6681540,6681591,6681667,120.9692,6.1935,2.9287,7.1787,2,CA3,52,0,0,Awake
2684.2371,2684.2591,2684.2799,5.5526,870.4790,42.7995,6710674,6710729,6710781,6710674,6710729,6710781,120.9692,5.2258,-2.9782,11.6551,2,CA3,52,0,0,Awake
2714.8252,2714.8440,2714.8692,6.9436,1079.0957,43.9995,6787145,6787192,6787255,6787145,6787192,6787255,161.2923,7.1613,-3.0384,30.5848,2,CA3,52,0,0,Awake
2737.9185,2737.9349,2737.9617,7.1846,1105.2507,43.1995,6844879,6844920,6844987,6844879,6844920,6844987,120.9692,5.2742,-2.9697,23.0909,2,CA3,52,0,0,Awake
2745.9336,2745.9868,2746.0144,7.0774,1085.6456,80.7990,6864917,6865050,6865119,6864917,6865050,6865119,120.9692,9.8226,3.1284,8.0519,2,CA3,52,0,0,Awake
2802.8461,2802.8761,2802.8905,4.6404,656.4276,44.3995,7007200,7007275,7007311,7007200,7007275,7007311,120.9692,5.4194,3.1114,56.8893,2,CA3,52,0,0,Awake
2822.4507,2822.4915,2822.5139,11.6294,1803.9676,63.1992,7056212,7056314,7056370,7056212,7056314,7056370,120.9692,7.6935,-3.1332,19.6154,2,CA3,52,0,0,Awake
2859.7286,2859.7426,2859.7746,5.2895,792.4733,45.9994,7149408,7149443,7149523,7149408,7149443,7149523,120.9692,5.6129,-2.9908,37.2511,2,CA3,52,0,0,Awake
2861.2870,2861.3054,2861.3386,5.9389,893.3094,51.5994,7153304,7153350,7153433,7153304,7153350,7153433,120.9692,6.2903,2.9836,1.5628,2,CA3,52,0,0,Awake
2897.8110,2897.8338,2897.8574,11.7097,1836.5640,46.3994,7244615,7244672,7244731,7244615,7244672,7244731,120.9692,5.6613,3.0571,36.5284,2,CA3,52,0,0,Awake
2908.1268,2908.1480,2908.1732,4.3067,640.9124,46.3994,7270405,7270458,7270521,7270405,7270458,7270521,120.9692,5.6613,-3.0461,10.3143,2,CA3,52,0,0,Awake
2921.8091,2921.8407,2921.8539,5.7691,821.2655,44.7995,7304611,7304690,7304723,7304611,7304690,7304723,120.9692,5.4677,3.0058,13.6926,2,CA3,52,0,0,Awake
2934.0125,2934.0389,2934.0565,5.6211,876.2190,43.9995,7335120,7335186,7335230,7335120,7335186,7335230,120.9692,5.3710,3.0284,12.1983,2,CA3,52,0,0,Awake
2969.3429,2969.3581,2969.4109,6.7592,1031.6758,67.9992,7423447,7423485,7423617,7423447,7423485,7423617,120.9692,8.2742,2.9226,35.3192,2,CA3,52,0,0,Awake
2992.6242,2992.6426,2992.6846,4.3817,673.3052,60.3993,7481651,7481697,7481802,7481651,7481697,7481802,120.9692,7.3548,-3.0077,23.2845,2,CA3,52,0,0,Awake
3009.3392,3009.3592,3009.3880,5.4667,855.2874,48.7994,7523439,7523489,7523561,7523439,7523489,7523561,120.9692,5.9516,2.9355,16.7166,2,CA3,52,0,0,Awake
3010.5700,3010.5952,3010.6184,12.0235,1881.4082,48.3994,7526516,7526579,7526637,7526516,7526579,7526637,120.9692,5.9032,-3.1038,1.2360,2,CA3,52,0,0,Awake
3015.3823,3015.3959,3015.4263,5.4979,767.3934,43.9995,7538547,7538581,7538657,7538547,7538581,7538657,120.9692,5.3710,3.0436,4.8007,2,CA3,52,0,0,Awake
3031.6269,3031.6465,3031.6713,10.6886,1650.1995,44.3995,7579159,7579208,7579270,7579159,7579208,7579270,120.9692,5.4194,3.1192,16.2506,2,CA3,52,0,0,Awake
3062.1234,3062.1474,3062.1646,9.7416,1483.8089,41.1995,7655401,7655461,7655504,7655401,7655461,7655504,120.9692,5.0323,3.0283,30.5008,2,CA3,52,0,0,Awake
3075.1240,3075.1364,3075.1664,4.5766,650.6298,42.3995,7687903,7687934,7688009,7687903,7687934,7688009,120.9692,5.1774,-3.1321,12.9890,2,CA3,52,0,0,Awake
3169.9273,3169.9385,3169.9697,4.4943,546.0879,42.3995,7924914,7924942,7925020,7924914,7924942,7925020,120.9692,5.1774,2.9804,94.8021,2,CA3,52,0,0,Awake
3183.6427,3183.6615,3183.6843,8.4438,1300.7806,41.5995,7959203,7959250,7959307,7959203,7959250,7959307,120.9692,5.0806,-3.1282,13.7230,2,CA3,52,0,0,Awake
3186.0967,3186.1499,3186.1615,4.2565,646.6747,64.7992,7965338,7965471,7965500,7965338,7965471,7965500,120.9692,7.8871,3.1274,2.4884,2,CA3,52,0,0,Awake
3211.2344,3211.2560,3211.2764,8.6083,1340.8063,41.9995,8028183,8028237,8028288,8028183,8028237,8028288,120.9692,5.1290,2.9883,25.1061,2,CA3,52,0,0,Awake
3212.8683,3212.8895,3212.9095,7.9335,1243.9731,41.1995,8032268,8032321,8032371,8032268,8032321,8032371,120.9692,5.0323,-2.9757,1.6336,2,CA3,52,0,0,Awake
3235.2069,3235.2329,3235.2489,6.0700,909.2292,41.9995,8088115,8088180,8088220,8088115,8088180,8088220,120.9692,5.1290,2.8310,22.3433,2,CA3,52,0,0,Awake
3236.6937,3236.7209,3236.7357,11.9990,1707.0114,41.9995,8091832,8091900,8091937,8091832,8091900,8091937,161.2923,6.8387,3.0092,1.4880,2,CA3,52,0,0,Awake
3239.6576,3239.6736,3239.7032,4.6865,735.0373,45.5994,8099242,8099282,8099356,8099242,8099282,8099356,120.9692,5.5645,2.9366,2.9528,2,CA3,52,0,0,Awake
3241.3476,3241.3572,3241.3908,6.8159,862.4515,43.1995,8103467,8103491,8103575,8103467,8103491,8103575,120.9692,5.2742,-3.0381,1.6836,2,CA3,52,0,0,Awake
3259.8558,3259.8762,3259.8966,6.3977,1003.4180,40.7995,8149738,8149789,8149840,8149738,8149789,8149840,120.9692,4.9839,-2.9926,18.5190,2,CA3,52,0,0,Awake
3329.0565,3329.0793,3329.0997,9.5030,1484.7823,43.1995,8322742,8322799,8322850,8322742,8322799,8322850,120.9692,5.2742,3.1181,34.4188,2,CA3,52,0,0,Awake
3341.8856,3341.9096,3341.9644,4.1033,604.3686,78.7990,8354815,8354875,8355012,8354815,8354875,8355012,120.9692,9.5806,-3.0785,12.8302,2,CA3,52,0,0,Awake
3344.7912,3344.8124,3344.8328,8.1912,1283.3332,41.5995,8362079,8362132,8362183,8362079,8362132,8362183,120.9692,5.0806,3.0436,2.9028,2,CA3,52,0,0,Awake
3355.8966,3355.9134,3355.9390,6.7751,1020.1873,42.3995,8389843,8389885,8389949,8389843,8389885,8389949,120.9692,5.1774,-2.9566,11.1011,2,CA3,52,0,0,Awake
3437.0512,3437.0844,3437.0944,6.4093,820.7496,43.1995,8592732,8592815,8592840,8592732,8592815,8592840,120.9692,5.2742,3.0652,81.1710,2,CA3,52,0,0,Awake
3449.4219,3449.4415,3449.4679,11.0025,1693.0819,45.9994,8623659,8623708,8623774,8623659,8623708,8623774,120.9692,5.6129,-3.0232,12.3571,2,CA3,52,0,0,Awake
3450.6279,3450.6715,3450.6755,4.0629,421.6340,47.5994,8626674,8626783,8626793,8626674,8626783,8626793,120.9692,5.8065,3.0332,1.2300,2,CA3,52,0,0,Awake
3456.1366,3456.1602,3456.1918,6.9575,1013.2741,55.1993,8640446,8640505,8640584,8640446,8640505,8640584,120.9692,6.7258,3.1124,5.4887,2,CA3,52,0,0,Awake
3459.0270,3459.0834,3459.0954,4.3827,682.6260,68.3992,8647672,8647813,8647843,8647672,8647813,8647843,120.9692,8.3226,-3.0461,2.9232,2,CA3,52,0,0,Awake
3466.8981,3466.9173,3466.9405,9.1056,1417.0709,42.3995,8667350,8667398,8667456,8667350,8667398,8667456,120.9692,5.1774,-3.0182,7.8339,2,CA3,52,0,0,Awake
3475.2768,3475.3088,3475.3196,4.8338,729.3359,42.7995,8688297,8688377,8688404,8688297,8688377,8688404,120.9692,5.2258,3.0864,8.3915,2,CA3,52,0,0,Awake
3485.9542,3485.9682,3485.9994,6.0893,915.0789,45.1995,8714991,8715026,8715104,8714991,8715026,8715104,120.9692,5.5161,-2.9782,10.6595,2,CA3,52,0,0,Awake
3507.7636,3507.7760,3507.8112,4.1816,637.2389,47.5994,8769515,8769546,8769634,8769515,8769546,8769634,161.2923,7.7419,-3.0034,14.9554,2,CA3,52,0,0,Awake
3523.5310,3523.5486,3523.5718,11.9836,1842.6393,40.7995,8808934,8808978,8809036,8808934,8808978,8809036,120.9692,4.9839,-2.8813,15.7726,2,CA3,52,0,0,Awake
3526.9894,3527.0050,3527.0342,4.7396,739.7662,44.7995,8817580,8817619,8817692,8817580,8817619,8817692,120.9692,5.4677,-3.0767,3.4564,2,CA3,52,0,0,Awake
3551.1567,3551.1751,3551.1999,5.2084,809.1395,43.1995,8877999,8878045,8878107,8877999,8878045,8878107,120.9692,5.2742,3.0383,24.1701,2,CA3,52,0,0,Awake
3569.2964,3569.3252,3569.3368,4.8263,701.1557,40.3995,8923349,8923421,8923450,8923349,8923421,8923450,120.9692,4.9355,2.9984,18.1502,2,CA3,52,0,0,Awake
3595.4109,3595.4457,3595.4521,5.0009,503.6024,41.1995,8988636,8988723,8988739,8988636,8988723,8988739,120.9692,5.0323,-3.0789,26.1205,2,CA3,52,0,0,Awake
3608.1404,3608.1656,3608.1812,6.7169,995.4713,40.7995,9020460,9020523,9020562,9020460,9020523,9020562,120.9692,4.9839,-3.1044,12.7198,2,CA3,52,0,0,Awake
51.5330,51.5482,51.5734,4.5472,4438.3047,40.3995,128834,128872,128935,128834,128872,128935,120.9692,4.9355,3.0576,,1,CA2,116,0,0,Awake
292.7685,292.7873,292.8105,16.6778,16454.8736,41.9995,731930,731977,732035,731930,731977,732035,120.9692,5.1290,-2.9706,241.2391,1,CA2,116,0,0,Awake
356.6109,356.6297,356.6513,15.1696,15103.5190,40.3995,891538,891585,891639,891538,891585,891639,120.9692,4.9355,-2.9527,63.8424,1,CA2,116,0,0,Awake
518.4309,518.4529,518.4769,38.3157,38247.4142,45.9994,1296093,1296148,1296208,1296093,1296148,1296208,120.9692,5.6129,-3.0360,161.8232,1,CA2,116,0,0,Awake
1896.4671,1896.4875,1896.5079,10.7313,10756.1899,40.7995,4741225,4741276,4741327,4741225,4741276,4741327,120.9692,4.9839,-3.1267,1378.0345,1,CA2,116,0,0,Awake
1897.1635,1897.1907,1897.2107,4.0815,4080.3721,47.1994,4742966,4743034,4743084,4742966,4743034,4743084,161.2923,7.6774,-3.0132,0.7032,1,CA2,116,0,0,Awake
2207.1869,2207.2061,2207.2281,15.5299,15424.9528,41.1995,5518034,5518082,5518137,5518034,5518082,5518137,120.9692,5.0323,-2.9471,310.0155,1,CA2,116,0,0,Awake
2441.0265,2441.0461,2441.0673,16.3003,16290.2159,40.7995,6102640,6102689,6102742,6102640,6102689,6102742,120.9692,4.9839,-2.9759,233.8400,1,CA2,116,0,0,Awake
2656.8563,2656.8775,2656.9015,32.4385,32291.7699,45.1995,6642221,6642274,6642334,6642221,6642274,6642334,120.9692,5.5161,3.1187,215.8314,1,CA2,116,0,0,Awake
2714.8332,2714.8572,2714.8764,6.3237,6302.2285,43.1995,6787165,6787225,6787273,6787165,6787225,6787273,161.2923,7.0323,3.1216,57.9797,1,CA2,116,0,0,Awake
21.4141,21.4393,21.5137,8.4801,1853.2309,99.5988,53536,53599,53785,53536,53599,53785,161.2923,16.1290,-3.0665,,2,CA2,172,0,0,Awake
51.5366,51.5666,51.5842,7.1317,1588.2617,47.5994,128843,128918,128962,128843,128918,128962,120.9692,5.8065,-2.9102,30.1272,2,CA2,172,0,0,Awake
109.5035,109.5231,109.5563,6.4199,1501.0010,52.7994,273762,273811,273894,273762,273811,273894,120.9692,6.4355,3.0750,57.9565,2,CA2,172,0,0,Awake
213.7018,213.7346,213.7542,4.0375,934.2791,52.3994,534261,534343,534392,534261,534343,534392,161.2923,8.5161,-3.0845,9.8651,2,CA2,172,0,0,Awake
218.3202,218.3418,218.3934,7.0580,1673.6714,73.1991,545807,545861,545990,545807,545861,545990,161.2923,11.8710,-3.0782,4.6071,2,CA2,172,0,0,Awake
244.2914,244.3178,244.3334,9.3295,2129.8912,41.9995,610736,610802,610841,610736,610802,610841,161.2923,6.8387,-2.8819,25.9761,2,CA2,172,0,0,Awake
256.7453,256.7549,256.7877,5.6308,1110.7529,42.3995,641871,641895,641977,641871,641895,641977,161.2923,6.9032,3.0800,12.4370,2,CA2,172,0,0,Awake
259.3469,259.3641,259.4353,4.8011,1158.8132,88.3989,648375,648418,648596,648375,648418,648596,120.9692,10.7419,-3.0457,2.6092,2,CA2,172,0,0,Awake
261.6076,261.6256,261.6544,8.8827,2115.5896,46.7994,654027,654072,654144,654027,654072,654144,161.2923,7.6129,-3.0929,2.2616,2,CA2,172,0,0,Awake
272.3807,272.3963,272.4219,9.3675,2138.5580,41.1995,680960,680999,681063,680960,680999,681063,120.9692,5.0323,-3.0582,10.7707,2,CA2,172,0,0,Awake
275.0419,275.0823,275.0847,5.2935,581.1309,42.7995,687613,687714,687720,687613,687714,687720,120.9692,5.2258,2.9523,2.6860,2,CA2,172,0,0,Awake
278.8394,278.8598,278.8810,5.1180,1234.9397,41.5995,697107,697158,697211,697107,697158,697211,120.9692,5.0806,3.0471,3.7776,2,CA2,172,0,0,Awake
294.4204,294.4428,294.4656,7.3102,1762.6637,45.1995,736060,736116,736173,736060,736116,736173,120.9692,5.5161,-3.0693,15.5830,2,CA2,172,0,0,Awake
297.4352,297.4612,297.4780,6.0683,1394.8745,42.7995,743597,743662,743704,743597,743662,743704,161.2923,6.9677,2.9934,3.0184,2,CA2,172,0,0,Awake
315.5178,315.5306,315.5626,8.0404,1711.0214,44.7995,788804,788836,788916,788804,788836,788916,161.2923,7.2903,-2.9143,18.0694,2,CA2,172,0,0,Awake
334.0108,334.0288,334.0556,5.9506,1429.0952,44.7995,835037,835082,835149,835037,835082,835149,120.9692,5.4677,-2.9734,18.4982,2,CA2,172,0,0,Awake
337.2543,337.2771,337.2955,8.1019,1947.9111,41.1995,843146,843203,843249,843146,843203,843249,161.2923,6.7097,3.1080,3.2484,2,CA2,172,0,0,Awake
344.7234,344.7338,344.7646,5.5575,1160.7494,41.1995,861819,861845,861922,861819,861845,861922,161.2923,6.7097,-3.1322,7.4567,2,CA2,172,0,0,Awake
348.9938,349.0094,349.0374,4.3708,1015.9895,43.5995,872495,872534,872604,872495,872534,872604,120.9692,5.3226,-2.9237,4.2755,2,CA2,172,0,0,Awake
349.8494,349.8622,349.8994,6.5878,1167.6773,49.9994,874634,874666,874759,874634,874666,874759,161.2923,8.1290,-3.0237,0.8528,2,CA2,172,0,0,Awake
350.5078,350.5242,350.5630,7.5729,1597.3882,55.1993,876280,876321,876418,876280,876321,876418,161.2923,8.9677,3.1311,0.6620,2,CA2,172,0,0,Awake
371.1743,371.2023,371.2323,6.6503,1605.9673,57.9993,927947,928017,928092,927947,928017,928092,120.9692,7.0645,-3.0420,20.6781,2,CA2,172,0,0,Awake
390.3477,390.3693,390.3921,13.2962,3204.6628,44.3995,975881,975935,975992,975881,975935,975992,161.2923,7.2258,-2.9699,19.1670,2,CA2,172,0,0,Awake
392.7905,392.8069,392.8336,6.3827,1486.6166,43.1995,981988,982029,982096,981988,982029,982096,120.9692,5.2742,-3.0109,2.4376,2,CA2,172,0,0,Awake
396.3484,396.3680,396.3912,9.1098,2193.3156,42.7995,990883,990932,990990,990883,990932,990990,120.9692,5.2258,-2.9020,3.5612,2,CA2,172,0,0,Awake
400.1804,400.2228,400.2336,4.4810,1042.9803,53.1994,1000463,1000569,1000596,1000463,1000569,1000596,120.9692,6.4839,3.0368,3.8548,2,CA2,172,0,0,Awake
401.2175,401.2303,401.2659,6.1827,1399.7854,48.3994,1003056,1003088,1003177,1003056,1003088,1003177,120.9692,5.9032,-2.8850,1.0076,2,CA2,172,0,0,Awake
402.9975,403.0195,403.0399,7.8816,1897.2991,42.3995,1007506,1007561,1007612,1007506,1007561,1007612,161.2923,6.9032,2.9393,1.7892,2,CA2,172,0,0,Awake
421.4053,421.4245,421.4509,6.5921,1589.6581,45.5994,1053526,1053574,1053640,1053526,1053574,1053640,161.2923,7.4194,-3.0990,18.4050,2,CA2,172,0,0,Awake
428.3584,428.3804,428.4008,7.7478,1870.1925,42.3995,1070909,1070964,1071015,1070909,1070964,1071015,161.2923,6.9032,-2.9030,6.9559,2,CA2,172,0,0,Awake
431.2312,431.2560,431.2760,10.4427,2520.8006,44.7995,1078091,1078153,1078203,1078091,1078153,1078203,120.9692,5.4677,-3.0957,2.8756,2,CA2,172,0,0,Awake
442.5082,442.5346,442.5522,19.0333,4383.3216,43.9995,1106284,1106350,1106394,1106284,1106350,1106394,120.9692,5.3710,-3.0930,11.2787,2,CA2,172,0,0,Awake
442.8362,442.8514,442.8858,8.6537,1990.0754,49.5994,1107104,1107142,1107228,1107104,1107142,1107228,161.2923,8.0645,3.0074,0.3168,2,CA2,172,0,0,Awake
451.0981,451.1085,451.1397,5.4980,1100.1563,41.5995,1127759,1127785,1127863,1127759,1127785,1127863,161.2923,6.7742,-3.0278,8.2571,2,CA2,172,0,0,Awake
464.8908,464.9068,464.9344,9.8701,2208.8639,43.5995,1162241,1162281,1162350,1162241,1162281,1162350,161.2923,7.0968,-2.9336,13.7982,2,CA2,172,0,0,Awake
472.6683,472.6879,472.7103,6.3450,1450.4935,41.9995,1181685,1181734,1181790,1181685,1181734,1181790,120.9692,5.1290,-3.0053,7.7811,2,CA2,172,0,0,Awake
475.5486,475.5758,475.5922,8.8311,2071.2853,43.5995,1188886,1188954,1188995,1188886,1188954,1188995,120.9692,5.3226,2.9493,2.8880,2,CA2,172,0,0,Awake
500.5883,500.6139,500.6547,4.7127,1100.0943,66.3992,1251486,1251550,1251652,1251486,1251550,1251652,120.9692,8.0806,-3.1376,25.0381,2,CA2,172,0,0,Awake
506.6331,506.6471,506.6807,9.2580,1911.0246,47.5994,1266598,1266633,1266717,1266598,1266633,1266717,120.9692,5.8065,3.0518,6.0331,2,CA2,172,0,0,Awake
507.3575,507.3711,507.4007,8.3357,1771.2258,43.1995,1268409,1268443,1268517,1268409,1268443,1268517,120.9692,5.2742,-2.8913,0.7240,2,CA2,172,0,0,Awake
